1.79769313486232E+308,-4.75256604434742,1.72659473661209,1.72659473661209,-0.181648684153023,1.72659473661209
1.79769313486232E+308,-4.97422695339778,1.67244364042737,1.67244364042737,-0.168110910106841,1.67244364042737
1.79769313486232E+308,-5.0092706537355,1.6646128680773,1.6646128680773,-0.166153217019325,1.6646128680773
1.79769313486232E+308,-5.26279880738587,1.61297067887627,1.61297067887627,-0.153242669719067,1.61297067887627
1.79769313486232E+308,-4.69093153022728,1.74323704543723,1.74323704543723,-0.185809261359307,1.74323704543723
1.79769313486232E+308,-5.08996655799148,1.64725619596997,1.64725619596997,-0.161814048992494,1.64725619596997
1.79769313486232E+308,-5.45510823281962,1.57885306775697,1.57885306775697,-0.144713266939242,1.57885306775697
1.79769313486232E+308,-4.96040348476796,1.67558358524117,1.67558358524117,-0.168895896310293,1.67558358524117
1.79769313486232E+308,-5.56260098907401,1.56138759466292,1.56138759466292,-0.14034689866573,1.56138759466292
1.79769313486232E+308,-4.51067065308579,1.79659990351258,1.79659990351258,-0.199149975878145,1.79659990351258
1.79769313486232E+308,-4.88753604906094,1.6926320454598,1.6926320454598,-0.173158011364951,1.6926320454598
1.79769313486232E+308,-5.15999563620315,1.63291226642423,1.63291226642423,-0.158228066606056,1.63291226642423
1.79769313486232E+308,-5.56918222857308,1.56035244824123,1.56035244824123,-0.140088112060306,1.56035244824123
1.79769313486232E+308,-4.74210468646363,1.72936675608082,1.72936675608082,-0.182341689020206,1.72936675608082
1.79769313486232E+308,-5.77218161543656,1.53019716543222,1.53019716543222,-0.132549291358055,1.53019716543222
1.79769313486232E+308,-4.34046717478561,1.85453025000584,1.85453025000584,-0.213632562501459,1.85453025000584
1.79769313486232E+308,-5.60765769385625,1.55437632107003,1.55437632107003,-0.138594080267506,1.55437632107003
1.79769313486232E+308,-4.61429774868434,1.76502380075357,1.76502380075357,-0.191255950188393,1.76502380075357
1.79769313486232E+308,-5.16966972001075,1.63098056790384,1.63098056790384,-0.157745141975961,1.63098056790384
1.79769313486232E+308,-4.99127747791566,1.66861065707405,1.66861065707405,-0.167152664268513,1.66861065707405
1.79769313486232E+308,-4.37078671774087,1.84360182425259,1.84360182425259,-0.210900456063147,1.84360182425259
1.79769313486232E+308,-4.55641482496235,1.78234564299613,1.78234564299613,-0.195586410749031,1.78234564299613
1.79769313486232E+308,-5.12392455743255,1.64022032646132,1.64022032646132,-0.16005508161533,1.64022032646132
1.79769313486232E+308,-5.28180391812301,1.60942093126145,1.60942093126145,-0.152355232815363,1.60942093126145
1.79769313486232E+308,-5.01448771509153,1.66346264739688,1.66346264739688,-0.16586566184922,1.66346264739688
1.79769313486232E+308,-5.44808413309908,1.58003225060591,1.58003225060591,-0.145008062651478,1.58003225060591
1.79769313486232E+308,-4.53706673537909,1.78831193996998,1.78831193996998,-0.197077984992496,1.78831193996998
1.79769313486232E+308,-5.69630203570977,1.54108132416618,1.54108132416618,-0.135270331041546,1.54108132416618
1.79769313486232E+308,-4.59115733537099,1.77185587023169,1.77185587023169,-0.192963967557922,1.77185587023169
1.79769313486232E+308,-4.98341705757055,1.67037224813236,1.67037224813236,-0.16759306203309,1.67037224813236
1.79769313486232E+308,-4.76006089575864,1.72462169333778,1.72462169333778,-0.181155423334444,1.72462169333778
1.79769313486232E+308,-4.89221624847114,1.6915112246732,1.6915112246732,-0.1728778061683,1.6915112246732
1.79769313486232E+308,-5.10936370911345,1.64321841608238,1.64321841608238,-0.160804604020596,1.64321841608238
1.79769313486232E+308,-5.00502958011207,1.66555085288891,1.66555085288891,-0.166387713222228,1.66555085288891
1.79769313486232E+308,-5.45463582110139,1.57893222428359,1.57893222428359,-0.144733056070898,1.57893222428359
1.79769313486232E+308,-5.26785323996414,1.61202258887916,1.61202258887916,-0.15300564721979,1.61202258887916
1.79769313486232E+308,-5.4414320892298,1.58115341176109,1.58115341176109,-0.145288352940273,1.58115341176109
1.79769313486232E+308,-5.15985558040899,1.63294031929812,1.63294031929812,-0.158235079824529,1.63294031929812
1.79769313486232E+308,-4.63981714633409,1.75762823299235,1.75762823299235,-0.189407058248087,1.75762823299235
1.79769313486232E+308,-5.32074488427873,1.60227451059807,1.60227451059807,-0.150568627649516,1.60227451059807
1.79769313486232E+308,-5.11926835025738,1.64117599879952,1.64117599879952,-0.16029399969988,1.64117599879952
1.79769313486232E+308,-5.91375679627996,1.51101795643025,1.51101795643025,-0.127754489107563,1.51101795643025
1.79769313486232E+308,-5.06922005147712,1.65163134817833,1.65163134817833,-0.162907837044583,1.65163134817833
1.79769313486232E+308,-4.97821265051964,1.6715437192341,1.6715437192341,-0.167885929808524,1.6715437192341
1.79769313486232E+308,-5.1716149302485,1.63059357582331,1.63059357582331,-0.157648393955827,1.63059357582331
1.79769313486232E+308,-5.25564989266672,1.61431666976998,1.61431666976998,-0.153579167442494,1.61431666976998
1.79769313486232E+308,-4.9182570196113,1.68534059425184,1.68534059425184,-0.171335148562959,1.68534059425184
1.79769313486232E+308,-4.43300006170408,1.82203039427759,1.82203039427759,-0.205507598569397,1.82203039427759
1.79769313486232E+308,-5.46600209174394,1.57703369676667,1.57703369676667,-0.144258424191666,1.57703369676667
1.79769313486232E+308,-5.12177181613682,1.64066181572329,1.64066181572329,-0.160165453930822,1.64066181572329
1.79769313486232E+308,-4.94040090911331,1.68017935710784,1.68017935710784,-0.17004483927696,1.68017935710784
1.79769313486232E+308,-4.83291062764778,1.70598767941389,1.70598767941389,-0.176496919853472,1.70598767941389
1.79769313486232E+308,-4.84065546244628,1.70406285677379,1.70406285677379,-0.176015714193447,1.70406285677379
1.79769313486232E+308,-5.37466382354442,1.59265162534009,1.59265162534009,-0.148162906335022,1.59265162534009
1.79769313486232E+308,-4.90108244359325,1.68939785024614,1.68939785024614,-0.172349462561534,1.68939785024614
